"hrtf_type","dataset","subject","name_gui","name_short","url","url_alternative","gdrive_url_max","gdrive_url_high","flip_polarity","highest_res","limited_res","ash_version_reference","local_version","gain","flip_azimuths_fb","flip_polarity_original","name_gui_original","name_short_original","default","description","hrtf_index","hrtf_index_max","npy_included_high","npy_included_max"
"Human Listener","ARI","nh132","nh132","ARI-nh132","https://sofacoustics.org/data/database/ari/dtf_nh132.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH132/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"315",,"no",
"Human Listener","ARI","nh133","nh133","ARI-nh133","https://sofacoustics.org/data/database/ari/dtf_nh133.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH133/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"316",,"no",
"Human Listener","ARI","nh134","nh134","ARI-nh134","https://sofacoustics.org/data/database/ari/dtf_nh134.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH134/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"317",,"no",
"Human Listener","ARI","nh135","nh135","ARI-nh135","https://sofacoustics.org/data/database/ari/dtf_nh135.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH135/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"318",,"no",
"Human Listener","ARI","nh136","nh136","ARI-nh136","https://sofacoustics.org/data/database/ari/dtf_nh136.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH136/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"319",,"no",
"Human Listener","ARI","nh137","nh137","ARI-nh137","https://sofacoustics.org/data/database/ari/dtf_nh137.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH137/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"320",,"no",
"Human Listener","ARI","nh138","nh138","ARI-nh138","https://sofacoustics.org/data/database/ari/dtf_nh138.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH138/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"321",,"no",
"Human Listener","ARI","nh139","nh139","ARI-nh139","https://sofacoustics.org/data/database/ari/dtf_nh139.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH139/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"322",,"no",
"Human Listener","ARI","nh14","nh14","ARI-nh14","https://sofacoustics.org/data/database/ari/dtf_nh14.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH14/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"323",,"no",
"Human Listener","ARI","nh140","nh140","ARI-nh140","https://sofacoustics.org/data/database/ari/dtf_nh140.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH140/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"324",,"no",
"Human Listener","ARI","nh143","nh143","ARI-nh143","https://sofacoustics.org/data/database/ari/dtf_nh143.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH143/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"325",,"no",
"Human Listener","ARI","nh146","nh146","ARI-nh146","https://sofacoustics.org/data/database/ari/dtf_nh146.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH146/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"326",,"no",
"Human Listener","ARI","nh15","nh15","ARI-nh15","https://sofacoustics.org/data/database/ari/dtf_nh15.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH15/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"327",,"no",
"Human Listener","ARI","nh154","nh154","ARI-nh154","https://sofacoustics.org/data/database/ari/dtf_nh154.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH154/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"328",,"no",
"Human Listener","ARI","nh156","nh156","ARI-nh156","https://sofacoustics.org/data/database/ari/dtf_nh156.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"329",,"no",
"Human Listener","ARI","nh157","nh157","ARI-nh157","https://sofacoustics.org/data/database/ari/dtf_nh157.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"330",,"no",
"Human Listener","ARI","nh158","nh158","ARI-nh158","https://sofacoustics.org/data/database/ari/dtf_nh158.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"331",,"no",
"Human Listener","ARI","nh159","nh159","ARI-nh159","https://sofacoustics.org/data/database/ari/dtf_nh159.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"332",,"no",
"Human Listener","ARI","nh16","nh16","ARI-nh16","https://sofacoustics.org/data/database/ari/dtf_nh16.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH16/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"333",,"no",
"Human Listener","ARI","nh160","nh160","ARI-nh160","https://sofacoustics.org/data/database/ari/dtf_nh160.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"334",,"no",
"Human Listener","ARI","nh161","nh161","ARI-nh161","https://sofacoustics.org/data/database/ari/dtf_nh161.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"335",,"no",
"Human Listener","ARI","nh162","nh162","ARI-nh162","https://sofacoustics.org/data/database/ari/dtf_nh162.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"336",,"no",
"Human Listener","ARI","nh163","nh163","ARI-nh163","https://sofacoustics.org/data/database/ari/dtf_nh163.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"337",,"no",
"Human Listener","ARI","nh164","nh164","ARI-nh164","https://sofacoustics.org/data/database/ari/dtf_nh164.sofa",,,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"338",,"no",
"Human Listener","ARI","nh17","nh17","ARI-nh17","https://sofacoustics.org/data/database/ari/dtf_nh17.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH17/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"339",,"no",
"Human Listener","ARI","nh18","nh18","ARI-nh18","https://sofacoustics.org/data/database/ari/dtf_nh18.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH18/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"340",,"no",
"Human Listener","ARI","nh19","nh19","ARI-nh19","https://sofacoustics.org/data/database/ari/dtf_nh19.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH19/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"341",,"no",
"Human Listener","ARI","nh2","nh2","ARI-nh2","https://sofacoustics.org/data/database/ari/dtf_nh2.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH2/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"342",,"no",
"Human Listener","ARI","nh21","nh21","ARI-nh21","https://sofacoustics.org/data/database/ari/dtf_nh21.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH21/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"343",,"no",
"Human Listener","ARI","nh22","nh22","ARI-nh22","https://sofacoustics.org/data/database/ari/dtf_nh22.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH22/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"344",,"no",
"Human Listener","ARI","nh25","nh25","ARI-nh25","https://sofacoustics.org/data/database/ari/dtf_nh25.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH25/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"345",,"no",
"Human Listener","ARI","nh27","nh27","ARI-nh27","https://sofacoustics.org/data/database/ari/dtf_nh27.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH27/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"346",,"no",
"Human Listener","ARI","nh28","nh28","ARI-nh28","https://sofacoustics.org/data/database/ari/dtf_nh28.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH28/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"347",,"no",
"Human Listener","ARI","nh29","nh29","ARI-nh29","https://sofacoustics.org/data/database/ari/dtf_nh29.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH29/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"348",,"no",
"Human Listener","ARI","nh30","nh30","ARI-nh30","https://sofacoustics.org/data/database/ari/dtf_nh30.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH30/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"349",,"no",
"Human Listener","ARI","nh31","nh31","ARI-nh31","https://sofacoustics.org/data/database/ari/dtf_nh31.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH31/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"350",,"no",
"Human Listener","ARI","nh32","nh32","ARI-nh32","https://sofacoustics.org/data/database/ari/dtf_nh32.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH32/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"351",,"no",
"Human Listener","ARI","nh33","nh33","ARI-nh33","https://sofacoustics.org/data/database/ari/dtf_nh33.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH33/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"352",,"no",
"Human Listener","ARI","nh34","nh34","ARI-nh34","https://sofacoustics.org/data/database/ari/dtf_nh34.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH34/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"353",,"no",
"Human Listener","ARI","nh35","nh35","ARI-nh35","https://sofacoustics.org/data/database/ari/dtf_nh35.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH35/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"354",,"no",
"Human Listener","ARI","nh36","nh36","ARI-nh36","https://sofacoustics.org/data/database/ari/dtf_nh36.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH36/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"355",,"no",
"Human Listener","ARI","nh38","nh38","ARI-nh38","https://sofacoustics.org/data/database/ari/dtf_nh38.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH38/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"356",,"no",
"Human Listener","ARI","nh39","nh39","ARI-nh39","https://sofacoustics.org/data/database/ari/dtf_nh39.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH39/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"357",,"no",
"Human Listener","ARI","nh4","nh4","ARI-nh4","https://sofacoustics.org/data/database/ari/dtf_nh4.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH4/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"358",,"no",
"Human Listener","ARI","nh40","nh40","ARI-nh40","https://sofacoustics.org/data/database/ari/dtf_nh40.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH40/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"359",,"no",
"Human Listener","ARI","nh41","nh41","ARI-nh41","https://sofacoustics.org/data/database/ari/dtf_nh41.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH41/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"360",,"no",
"Human Listener","ARI","nh42","nh42","ARI-nh42","https://sofacoustics.org/data/database/ari/dtf_nh42.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH42/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"361",,"no",
"Human Listener","ARI","nh43","nh43","ARI-nh43","https://sofacoustics.org/data/database/ari/dtf_nh43.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH43/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"362",,"no",
"Human Listener","ARI","nh46","nh46","ARI-nh46","https://sofacoustics.org/data/database/ari/dtf_nh46.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH46/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"363",,"no",
"Human Listener","ARI","nh47","nh47","ARI-nh47","https://sofacoustics.org/data/database/ari/dtf_nh47.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH47/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"364",,"no",
"Human Listener","ARI","nh5","nh5","ARI-nh5","https://sofacoustics.org/data/database/ari/dtf_nh5.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH5/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"365",,"no",
"Human Listener","ARI","nh52","nh52","ARI-nh52","https://sofacoustics.org/data/database/ari/dtf_nh52.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH52/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"366",,"no",
"Human Listener","ARI","nh53","nh53","ARI-nh53","https://sofacoustics.org/data/database/ari/dtf_nh53.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH53/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"367",,"no",
"Human Listener","ARI","nh54","nh54","ARI-nh54","https://sofacoustics.org/data/database/ari/dtf_nh54.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH54/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"368",,"no",
"Human Listener","ARI","nh55","nh55","ARI-nh55","https://sofacoustics.org/data/database/ari/dtf_nh55.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH55/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"369",,"no",
"Human Listener","ARI","nh56","nh56","ARI-nh56","https://sofacoustics.org/data/database/ari/dtf_nh56.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH56/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"370",,"no",
"Human Listener","ARI","nh57","nh57","ARI-nh57","https://sofacoustics.org/data/database/ari/dtf_nh57.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH57/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"371",,"no",
"Human Listener","ARI","nh58","nh58","ARI-nh58","https://sofacoustics.org/data/database/ari/dtf_nh58.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH58/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"372",,"no",
"Human Listener","ARI","nh59","nh59","ARI-nh59","https://sofacoustics.org/data/database/ari/dtf_nh59.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH59/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"373",,"no",
"Human Listener","ARI","nh60","nh60","ARI-nh60","https://sofacoustics.org/data/database/ari/dtf_nh60.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH60/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"374",,"no",
"Human Listener","ARI","nh61","nh61","ARI-nh61","https://sofacoustics.org/data/database/ari/dtf_nh61.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH61/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"375",,"no",
"Human Listener","ARI","nh62","nh62","ARI-nh62","https://sofacoustics.org/data/database/ari/dtf_nh62.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH62/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"376",,"no",
"Human Listener","ARI","nh63","nh63","ARI-nh63","https://sofacoustics.org/data/database/ari/dtf_nh63.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH63/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"377",,"no",
"Human Listener","ARI","nh64","nh64","ARI-nh64","https://sofacoustics.org/data/database/ari/dtf_nh64.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH64/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"378",,"no",
"Human Listener","ARI","nh65","nh65","ARI-nh65","https://sofacoustics.org/data/database/ari/dtf_nh65.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH65/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"379",,"no",
"Human Listener","ARI","nh66","nh66","ARI-nh66","https://sofacoustics.org/data/database/ari/dtf_nh66.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH66/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"380",,"no",
"Human Listener","ARI","nh68","nh68","ARI-nh68","https://sofacoustics.org/data/database/ari/dtf_nh68.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH68/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"381",,"no",
"Human Listener","ARI","nh70","nh70","ARI-nh70","https://sofacoustics.org/data/database/ari/dtf_nh70.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH70/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"382",,"no",
"Human Listener","ARI","nh71","nh71","ARI-nh71","https://sofacoustics.org/data/database/ari/dtf_nh71.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH71/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"383",,"no",
"Human Listener","ARI","nh72","nh72","ARI-nh72","https://sofacoustics.org/data/database/ari/dtf_nh72.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH72/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"384",,"no",
"Human Listener","ARI","nh74","nh74","ARI-nh74","https://sofacoustics.org/data/database/ari/dtf_nh74.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH74/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"385",,"no",
"Human Listener","ARI","nh8","nh8","ARI-nh8","https://sofacoustics.org/data/database/ari/dtf_nh8.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH8/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"386",,"no",
"Human Listener","ARI","nh89","nh89","ARI-nh89","https://sofacoustics.org/data/database/ari/dtf_nh89.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH89/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"387",,"no",
"Human Listener","ARI","nh90","nh90","ARI-nh90","https://sofacoustics.org/data/database/ari/dtf_nh90.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH90/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"388",,"no",
"Human Listener","ARI","nh91","nh91","ARI-nh91","https://sofacoustics.org/data/database/ari/dtf_nh91.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH91/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"389",,"no",
"Human Listener","ARI","nh92","nh92","ARI-nh92","https://sofacoustics.org/data/database/ari/dtf_nh92.sofa","https://projects.ari.oeaw.ac.at/research/experimental_audiology/hrtf/database/ItE/SOFA/NH92/hrtf_M_dtf%20256.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"390",,"no",
